job_uid,job_title,job_title_clean,role_id,role_title,matched_skill_ids,matched_skills,matched_skill_count,experience_level,education_level,domain,current_status,job_type_clean
CLEAN_001678,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK182;SK024;SK029;SK009;SK089;SK020;SK051;SK004;SK212;SK056,configuration;devops;docker;git;gradle;linux;maven;python;splunk;svn,10,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001679,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK024;SK045;SK011;SK035,devops;information technology;infrastructure;storage,4,student,bachelors,DEVOPS,student,full_time
CLEAN_001680,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK255;SK239;SK182;SK027;SK024;SK029;SK009;SK095;SK011;SK007;SK057;SK285;SK159;SK004;SK016;SK117;SK135,aws;computer engineering;computer science;configuration;debugging;devops;docker;git;hardware;infrastructure;mobile;network;programming;protocols;python;security;system;testing,18,5+,masters,DEVOPS,working,full_time
CLEAN_001681,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK124;SK024;SK029;SK020;SK032;SK167,data;devops;docker;linux;oracle;shell scripting,6,student,bachelors,DEVOPS,student,full_time
CLEAN_001682,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK067;SK124;SK024;SK029;SK011;SK031;SK007;SK132;SK039;SK004;SK016;SK003,agile;aws;business;data;devops;docker;infrastructure;machine learning;mobile;networking;nosql;python;security;sql,14,5+,bachelors,DEVOPS,working,full_time
CLEAN_001683,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK164;SK024;SK225;SK102;SK111;SK041,consultant;devops;it;project;project management;software,6,student,bachelors,DEVOPS,student,full_time
CLEAN_001684,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK182;SK012;SK024;SK011;SK225;SK020;SK028;SK041;SK122;SK003;SK117;SK135;SK271,agile;aws;configuration;database;devops;infrastructure;it;linux;problem solving;software;software development;sql;system;testing;troubleshooting,15,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001685,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK124;SK024;SK155;SK011;SK202;SK020;SK051;SK295;SK004;SK041,aws;data;devops;gateway;infrastructure;installation;linux;maven;mentor;python;software,11,5+,bachelors,DEVOPS,working,full_time
CLEAN_001686,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK247;SK182;SK024;SK029;SK009;SK220;SK011;SK047;SK112;SK167;SK003,aws;cli;configuration;devops;docker;git;groovy;infrastructure;mongodb;orchestration;shell scripting;sql,12,student,bachelors,DEVOPS,student,full_time
CLEAN_001687,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK058;SK215;SK024;SK009;SK063;SK225;SK001;SK020;SK057;SK132;SK150;SK004;SK088;SK016;SK041;SK003;SK117;SK271;SK064;SK026,apache;application performance;devops;git;github;it;java;linux;network;networking;perl;python;ruby;security;software;sql;system;troubleshooting;unix;web,20,0-1,bachelors,DEVOPS,graduate,full_time
CLEAN_001688,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK043;SK124;SK129;SK024;SK009;SK063;SK060;SK175;SK106;SK144;SK011;SK001;SK004;SK016;SK041;SK040,aws;big data;data;data warehousing;devops;git;github;hadoop;hbase;hive;hosting;infrastructure;java;python;security;software;software engineering,17,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001689,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK024;SK011;SK001;SK004,aws;devops;infrastructure;java;python,5,student,bachelors,DEVOPS,student,full_time
CLEAN_001690,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK124;SK177;SK024;SK220;SK282;SK011;SK225;SK004;SK068;SK117;SK259,aws;business;data;data analysis;devops;groovy;implementation;infrastructure;it;python;solution;system;system administration,13,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001691,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK182;SK024;SK029;SK011;SK001;SK140;SK020;SK190;SK112;SK285;SK004;SK016;SK018;SK036;SK117,aws;business;configuration;devops;docker;infrastructure;java;java programming;linux;middleware;orchestration;programming;python;security;spring;spring boot;system,17,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001692,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK166;SK024;SK211;SK011;SK020;SK007;SK150;SK004;SK088;SK016;SK064,aws;coding;devops;games;infrastructure;linux;mobile;perl;python;ruby;security;unix,12,0-1,masters,DEVOPS,graduate,full_time
CLEAN_001693,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK101;SK239;SK182;SK024;SK011;SK020;SK102;SK004;SK003;SK117;SK259;SK271;SK050,agile;aws;cloud services;computer science;configuration;devops;infrastructure;linux;project;python;sql;system;system administration;troubleshooting;written communication,15,5+,bachelors,DEVOPS,working,full_time
CLEAN_001694,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK024;SK144;SK011;SK068,devops;hosting;infrastructure;solution,4,student,bachelors,DEVOPS,student,full_time
CLEAN_001695,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK024;SK225;SK004;SK088;SK041;SK040;SK003;SK117;SK271,aws;devops;it;python;ruby;software;software engineering;sql;system;troubleshooting,10,5+,bachelors,DEVOPS,working,full_time
CLEAN_001696,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK166;SK024;SK211;SK011;SK020;SK007;SK150;SK004;SK088;SK016;SK064,aws;coding;devops;games;infrastructure;linux;mobile;perl;python;ruby;security;unix,12,1-3,masters,DEVOPS,working,full_time
CLEAN_001697,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK166;SK024;SK211;SK011;SK020;SK007;SK150;SK004;SK088;SK016;SK064,aws;coding;devops;games;infrastructure;linux;mobile;perl;python;ruby;security;unix,12,1-3,masters,DEVOPS,working,full_time
CLEAN_001698,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK021;SK012;SK234;SK024;SK029;SK112;SK004;SK013;SK082;SK016;SK167;SK041;SK122;SK003;SK026;SK052,agile;api;database;database management;devops;docker;orchestration;python;rest;rest api;security;shell scripting;software;software development;sql;web;web development,17,student,bachelors,DEVOPS,student,full_time
CLEAN_001699,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK182;SK012;SK024;SK029;SK282;SK202;SK225;SK001;SK285;SK004;SK088;SK085;SK016;SK041;SK117;SK223,agile;aws;configuration;database;devops;docker;implementation;installation;it;java;programming;python;ruby;scala;security;software;system;technical support,18,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001700,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK101;SK182;SK024;SK029;SK009;SK227;SK011;SK020;SK057;SK004;SK088;SK041;SK040;SK117,agile;aws;cloud services;configuration;devops;docker;git;iam;infrastructure;linux;network;python;ruby;software;software engineering;system,16,5+,masters,DEVOPS,working,full_time
CLEAN_001701,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK043;SK124;SK129;SK024;SK009;SK063;SK060;SK175;SK106;SK144;SK011;SK001;SK004;SK016;SK041;SK040,aws;big data;data;data warehousing;devops;git;github;hadoop;hbase;hive;hosting;infrastructure;java;python;security;software;software engineering,17,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001702,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK043;SK182;SK124;SK024;SK011;SK001;SK112;SK285;SK004;SK118;SK016;SK041;SK122;SK003,aws;big data;configuration;data;devops;infrastructure;java;orchestration;programming;python;san;security;software;software development;sql,15,5+,bachelors,DEVOPS,working,full_time
CLEAN_001703,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK021;SK181;SK182;SK005;SK024;SK175;SK006;SK011;SK020;SK047;SK057;SK039;SK112;SK150;SK004;SK088;SK041;SK122;SK003;SK035;SK064,api;aws;configuration;css;devops;hbase;html;infrastructure;linux;mongodb;network;nosql;orchestration;perl;python;ruby;software;software development;sql;storage;unix,21,5+,bachelors,DEVOPS,working,full_time
CLEAN_001704,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK105;SK093;SK024;SK029;SK009;SK011;SK020;SK047;SK057;SK039;SK150;SK017;SK102;SK016;SK041;SK003;SK135;SK064;SK026;SK050,aws;cassandra;cisco;devops;docker;git;infrastructure;linux;mongodb;network;nosql;perl;php;project;security;software;sql;testing;unix;web;written communication,21,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001705,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK043;SK182;SK124;SK024;SK011;SK001;SK112;SK285;SK004;SK118;SK016;SK041;SK122;SK003,aws;big data;configuration;data;devops;infrastructure;java;orchestration;programming;python;san;security;software;software development;sql,15,5+,bachelors,DEVOPS,working,full_time
CLEAN_001706,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK157;SK181;SK043;SK182;SK124;SK024;SK011;SK001;SK285;SK004;SK118;SK041;SK122;SK040,application development;aws;big data;configuration;data;devops;infrastructure;java;programming;python;san;software;software development;software engineering,14,5+,bachelors,DEVOPS,working,full_time
CLEAN_001707,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK105;SK101;SK024;SK029;SK009;SK220;SK060;SK011;SK202;SK001;SK002;SK261;SK020;SK190;SK039;SK032;SK150;SK017;SK102;SK111;SK004;SK088;SK016;SK041;SK122;SK040;SK003;SK117;SK223;SK135;SK271;SK064;SK183;SK193,cassandra;cloud services;devops;docker;git;groovy;hadoop;infrastructure;installation;java;javascript;jira;linux;middleware;nosql;oracle;perl;php;project;project management;python;ruby;security;software;software development;software engineering;sql;system;technical support;testing;troubleshooting;unix;weblogic;websphere,34,5+,masters,DEVOPS,working,full_time
CLEAN_001708,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK124;SK024;SK009;SK063;SK011;SK225;SK001;SK087;SK004;SK016;SK041;SK040;SK003,agile;data;devops;git;github;infrastructure;it;java;messaging;python;security;software;software engineering;sql,14,5+,bachelors,DEVOPS,working,full_time
CLEAN_001709,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK021;SK181;SK101;SK024;SK029;SK155;SK009;SK227;SK011;SK225;SK112;SK028;SK102;SK004;SK041;SK122;SK003;SK271,agile;api;aws;cloud services;devops;docker;gateway;git;iam;infrastructure;it;orchestration;problem solving;project;python;software;software development;sql;troubleshooting,19,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001710,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK182;SK024;SK029;SK011;SK001;SK020;SK028;SK102;SK041;SK003;SK038;SK064,configuration;devops;docker;infrastructure;java;linux;problem solving;project;software;sql;team player;unix,12,5+,bachelors,DEVOPS,working,full_time
CLEAN_001711,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK182;SK027;SK024;SK029;SK009;SK063;SK220;SK282;SK011;SK001;SK020;SK051;SK102;SK004;SK041;SK122;SK212;SK117;SK259;SK038;SK287;SK061,agile;configuration;debugging;devops;docker;git;github;groovy;implementation;infrastructure;java;linux;maven;project;python;software;software development;splunk;system;system administration;team player;ubuntu;windows,23,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001712,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK182;SK027;SK024;SK074;SK011;SK261;SK020;SK057;SK150;SK028;SK004;SK088;SK041;SK003;SK117,configuration;debugging;devops;fundamentals;infrastructure;jira;linux;network;perl;problem solving;python;ruby;software;sql;system,15,5+,bachelors,DEVOPS,working,full_time
CLEAN_001713,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK058;SK067;SK012;SK024;SK029;SK165;SK144;SK227;SK282;SK045;SK011;SK001;SK140;SK051;SK057;SK132;SK032;SK112;SK257;SK206;SK285;SK156;SK016;SK041;SK122;SK003;SK117;SK064;SK026;SK183;SK061,apache;business;database;devops;docker;firewall;hosting;iam;implementation;information technology;infrastructure;java;java programming;maven;network;networking;oracle;orchestration;production environment;production support;programming;routing;security;software;software development;sql;system;unix;web;weblogic;windows,31,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001714,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK166;SK239;SK024;SK165;SK144;SK011;SK020;SK057;SK016;SK041;SK122;SK040;SK135;SK061,agile;aws;coding;computer science;devops;firewall;hosting;infrastructure;linux;network;security;software;software development;software engineering;testing;windows,16,5+,bachelors,DEVOPS,working,full_time
CLEAN_001715,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK124;SK024;SK045;SK011;SK112;SK004;SK016;SK068;SK035;SK117;SK259,aws;business;data;devops;information technology;infrastructure;orchestration;python;security;solution;storage;system;system administration,13,student,phd,DEVOPS,student,full_time
CLEAN_001716,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK215;SK024;SK029;SK011;SK132;SK016,application performance;devops;docker;infrastructure;networking;security,6,student,diploma,DEVOPS,student,full_time
CLEAN_001717,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK067;SK239;SK024;SK011;SK001;SK028;SK285;SK004;SK240;SK003;SK117,business;computer science;devops;infrastructure;java;problem solving;programming;python;salesforce;sql;system,11,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001718,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK101;SK182;SK270;SK024;SK029;SK009;SK063;SK011;SK261;SK020;SK028;SK102;SK004;SK041;SK035,agile;cloud services;configuration;dashboards;devops;docker;git;github;infrastructure;jira;linux;problem solving;project;python;software;storage,16,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001719,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK124;SK024;SK045;SK011;SK112;SK004;SK016;SK068;SK035;SK117;SK259,aws;business;data;devops;information technology;infrastructure;orchestration;python;security;solution;storage;system;system administration,13,student,bachelors,DEVOPS,student,full_time
CLEAN_001720,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK012;SK024;SK009;SK011;SK261;SK020;SK150;SK017;SK257;SK285;SK004;SK088;SK041;SK035;SK117;SK064;SK061,database;devops;git;infrastructure;jira;linux;perl;php;production environment;programming;python;ruby;software;storage;system;unix;windows,17,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001721,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK182;SK024;SK009;SK011;SK057;SK004;SK016;SK041;SK122;SK117;SK135;SK271;SK026,aws;business;configuration;devops;git;infrastructure;network;python;security;software;software development;system;testing;troubleshooting;web,15,student,diploma,DEVOPS,student,full_time
CLEAN_001722,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK182;SK024;SK011;SK132;SK041;SK040;SK117,aws;configuration;devops;infrastructure;networking;software;software engineering;system,8,5+,bachelors,DEVOPS,working,full_time
CLEAN_001723,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK024;SK225;SK004;SK088;SK041;SK040;SK003;SK117;SK271,aws;devops;it;python;ruby;software;software engineering;sql;system;troubleshooting,10,5+,bachelors,DEVOPS,working,full_time
CLEAN_001724,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK058;SK239;SK024;SK009;SK282;SK032;SK102;SK041;SK122;SK003;SK026,apache;computer science;devops;git;implementation;oracle;project;software;software development;sql;web,11,0-1,masters,DEVOPS,graduate,full_time
CLEAN_001725,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK024;SK227;SK011;SK004;SK038,aws;business;devops;iam;infrastructure;python;team player,7,5+,bachelors,DEVOPS,working,full_time
CLEAN_001726,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK024;SK227;SK011;SK004;SK038,aws;business;devops;iam;infrastructure;python;team player,7,5+,bachelors,DEVOPS,working,full_time
CLEAN_001727,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK024;SK029;SK020;SK076;SK004;SK016,aws;business;devops;docker;linux;node.js;python;security,8,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001728,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK058;SK024;SK029;SK009;SK051;SK287,apache;devops;docker;git;maven;ubuntu,6,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001729,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK154;SK166;SK239;SK182;SK124;SK253;SK012;SK024;SK011;SK020;SK051;SK057;SK016;SK041;SK117,ant;coding;computer science;configuration;data;data analytics;database;devops;infrastructure;linux;maven;network;security;software;system,15,5+,bachelors,DEVOPS,working,full_time
CLEAN_001730,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK157;SK181;SK043;SK182;SK124;SK024;SK011;SK001;SK285;SK004;SK118;SK041;SK122;SK040,application development;aws;big data;configuration;data;devops;infrastructure;java;programming;python;san;software;software development;software engineering,14,student,bachelors,DEVOPS,student,full_time
CLEAN_001731,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK239;SK024;SK029;SK009;SK282;SK011;SK001;SK004;SK088;SK212;SK056,agile;computer science;devops;docker;git;implementation;infrastructure;java;python;ruby;splunk;svn,12,student,bachelors,DEVOPS,student,full_time
CLEAN_001732,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK239;SK024;SK029;SK009;SK282;SK011;SK225;SK001;SK004;SK088;SK212;SK056,computer science;devops;docker;git;implementation;infrastructure;it;java;python;ruby;splunk;svn,12,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001733,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK024;SK029;SK011;SK020;SK057;SK004;SK016;SK167;SK117;SK271,aws;business;devops;docker;infrastructure;linux;network;python;security;shell scripting;system;troubleshooting,12,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001734,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK024;SK211;SK011;SK020;SK007;SK150;SK004;SK088;SK016;SK064,devops;games;infrastructure;linux;mobile;perl;python;ruby;security;unix,10,5+,bachelors,DEVOPS,working,full_time
