job_uid,role_id,detected_domain,core_count,supporting_count,optional_count,generic_soft_count,domain_signal_count,total_skills
CLEAN_000747,SE_II,FULLSTACK_ENGINEERING,0,0,5,2,2,9
CLEAN_000748,SRE,DEVOPS_SRE,0,0,7,2,1,10
CLEAN_000749,SE_II,FULLSTACK_ENGINEERING,0,0,4,1,1,6
CLEAN_000750,DATA_ENGINEER,DATA_ENGINEERING,2,0,22,3,5,32
CLEAN_000751,SE_II,FULLSTACK_ENGINEERING,0,0,6,3,4,13
CLEAN_000752,DATA_ENGINEER,DATA_ENGINEERING,0,0,12,3,4,19
CLEAN_000753,DATA_ENGINEER,DATA_ENGINEERING,0,0,12,3,4,19
CLEAN_000754,SE_II,FULLSTACK_ENGINEERING,0,0,6,3,4,13
CLEAN_000755,SE_II,FULLSTACK_ENGINEERING,0,0,5,3,2,10
CLEAN_000756,SE_II,FULLSTACK_ENGINEERING,0,0,5,3,2,10
CLEAN_000757,SE_II,FULLSTACK_ENGINEERING,0,0,8,1,4,13
CLEAN_000758,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,5,2,15
CLEAN_000759,SE_II,FULLSTACK_ENGINEERING,0,0,5,1,0,6
CLEAN_000760,DATA_ENGINEER,DATA_ENGINEERING,2,0,7,0,1,10
CLEAN_000761,DATA_ENGINEER,DATA_ENGINEERING,2,0,7,0,1,10
CLEAN_000762,SE_II,FULLSTACK_ENGINEERING,0,0,6,2,0,8
CLEAN_000763,SRE,DEVOPS_SRE,0,0,8,2,3,13
CLEAN_000764,SE_II,FULLSTACK_ENGINEERING,0,0,6,1,2,9
CLEAN_000765,DATA_ENGINEER,DATA_ENGINEERING,2,0,12,3,3,20
CLEAN_000766,SE_II,FULLSTACK_ENGINEERING,0,0,8,3,2,13
CLEAN_000767,SE_II,FULLSTACK_ENGINEERING,0,0,8,3,2,13
CLEAN_000768,SE_II,FULLSTACK_ENGINEERING,0,0,8,3,2,13
CLEAN_000769,SRE,DEVOPS_SRE,0,0,15,2,2,19
CLEAN_000770,CLOUD_ENGINEER,CLOUD_ENGINEERING,1,0,16,4,11,32
CLEAN_000771,DATA_ENGINEER,DATA_ENGINEERING,0,0,15,4,5,24
CLEAN_000772,SE_II,FULLSTACK_ENGINEERING,0,0,11,2,4,17
CLEAN_000773,SRE,DEVOPS_SRE,0,0,17,6,7,30
CLEAN_000774,DATA_ENGINEER,DATA_ENGINEERING,1,0,6,0,3,10
CLEAN_000775,CLOUD_ENGINEER,CLOUD_ENGINEERING,0,0,6,1,1,8
CLEAN_000776,FE_DEV,FULLSTACK_ENGINEERING,0,1,11,3,6,21
CLEAN_000777,FE_DEV,FULLSTACK_ENGINEERING,0,1,10,3,6,20
CLEAN_000778,ML_RESEARCH_SCIENTIST,AI_ML,0,0,18,2,4,24
CLEAN_000779,SRE,DEVOPS_SRE,0,0,9,1,1,11
CLEAN_000780,DATA_ENGINEER,DATA_ENGINEERING,0,0,13,1,2,16
CLEAN_000781,DATA_ENGINEER,DATA_ENGINEERING,1,0,11,6,5,23
CLEAN_000782,CLOUD_ENGINEER,CLOUD_ENGINEERING,0,0,8,4,2,14
CLEAN_000783,SE_II,FULLSTACK_ENGINEERING,0,0,8,3,0,11
CLEAN_000784,SE_II,FULLSTACK_ENGINEERING,0,0,8,2,6,16
CLEAN_000785,BE_DEV,FULLSTACK_ENGINEERING,0,0,13,3,1,17
CLEAN_000786,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,3,5,15
CLEAN_000787,DATA_ENGINEER,DATA_ENGINEERING,1,0,13,1,4,19
CLEAN_000788,SE_II,FULLSTACK_ENGINEERING,0,0,9,4,2,15
CLEAN_000789,SE_II,FULLSTACK_ENGINEERING,0,0,5,1,0,6
CLEAN_000790,ML_RESEARCH_SCIENTIST,AI_ML,0,0,18,3,6,27
CLEAN_000791,DATA_ENGINEER,DATA_ENGINEERING,1,0,9,1,1,12
CLEAN_000792,SE_II,FULLSTACK_ENGINEERING,0,0,8,1,2,11
CLEAN_000793,SRE,DEVOPS_SRE,1,1,16,3,3,24
CLEAN_000794,SE_II,FULLSTACK_ENGINEERING,0,0,5,1,3,9
CLEAN_000795,DATA_ENGINEER,DATA_ENGINEERING,1,0,5,1,0,7
CLEAN_000796,DATA_ENGINEER,DATA_ENGINEERING,0,0,11,5,3,19
CLEAN_000797,DATA_ENGINEER,DATA_ENGINEERING,1,0,14,2,6,23
CLEAN_000798,DATA_ENGINEER,DATA_ENGINEERING,1,1,14,4,5,25
CLEAN_000799,SE_II,FULLSTACK_ENGINEERING,0,0,2,5,2,9
CLEAN_000800,DATA_ENGINEER,DATA_ENGINEERING,2,0,10,3,6,21
CLEAN_000801,DATA_ENGINEER,DATA_ENGINEERING,0,0,5,2,3,10
CLEAN_000802,FE_DEV,FULLSTACK_ENGINEERING,2,3,8,1,5,19
CLEAN_000803,SE_II,FULLSTACK_ENGINEERING,0,0,5,2,0,7
CLEAN_000804,SE_II,FULLSTACK_ENGINEERING,0,0,3,1,1,5
CLEAN_000805,DATA_ENGINEER,DATA_ENGINEERING,0,0,10,3,2,15
CLEAN_000806,SRE,DEVOPS_SRE,0,0,6,1,2,9
CLEAN_000807,DATA_ENGINEER,DATA_ENGINEERING,2,0,7,2,2,13
CLEAN_000808,BE_DEV,FULLSTACK_ENGINEERING,0,0,11,4,7,22
CLEAN_000809,BE_DEV,FULLSTACK_ENGINEERING,0,0,10,4,7,21
CLEAN_000810,SE_II,FULLSTACK_ENGINEERING,0,0,7,5,1,13
CLEAN_000811,ML_RESEARCH_SCIENTIST,AI_ML,0,0,17,4,5,26
CLEAN_000812,DATA_ENGINEER,DATA_ENGINEERING,1,0,4,0,0,5
CLEAN_000813,DATA_ENGINEER,DATA_ENGINEERING,0,0,3,2,1,6
CLEAN_000814,DATA_ENGINEER,DATA_ENGINEERING,1,0,4,1,0,6
CLEAN_000815,SE_II,FULLSTACK_ENGINEERING,0,0,6,3,4,13
CLEAN_000816,SE_II,FULLSTACK_ENGINEERING,0,0,5,0,3,8
CLEAN_000817,DATA_ENGINEER,DATA_ENGINEERING,1,0,2,2,0,5
CLEAN_000818,DATA_ENGINEER,DATA_ENGINEERING,1,0,4,2,0,7
CLEAN_000819,SE_II,FULLSTACK_ENGINEERING,0,0,6,4,1,11
CLEAN_000820,SE_II,FULLSTACK_ENGINEERING,0,0,4,0,1,5
CLEAN_000821,DATA_ENGINEER,DATA_ENGINEERING,1,0,4,1,1,7
CLEAN_000822,DATA_ENGINEER,DATA_ENGINEERING,0,0,11,3,6,20
CLEAN_000823,BE_DEV,FULLSTACK_ENGINEERING,0,0,5,0,2,7
CLEAN_000824,MOBILE_DEV,MOBILE_ENGINEERING,1,0,15,4,3,23
CLEAN_000825,DATA_ENGINEER,DATA_ENGINEERING,3,0,15,1,3,22
CLEAN_000826,SE_II,FULLSTACK_ENGINEERING,0,0,4,2,0,6
CLEAN_000827,SE_II,FULLSTACK_ENGINEERING,0,0,5,4,1,10
CLEAN_000828,SRE,DEVOPS_SRE,0,0,9,1,1,11
CLEAN_000829,SE_II,FULLSTACK_ENGINEERING,0,0,4,2,1,7
CLEAN_000830,SE_II,FULLSTACK_ENGINEERING,0,0,4,2,2,8
CLEAN_000831,BE_DEV,FULLSTACK_ENGINEERING,0,0,10,6,1,17
CLEAN_000832,DATA_ENGINEER,DATA_ENGINEERING,1,0,4,3,2,10
CLEAN_000833,MOBILE_DEV,MOBILE_ENGINEERING,0,0,12,0,2,14
CLEAN_000834,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,1,0,5
CLEAN_000835,SE_II,FULLSTACK_ENGINEERING,0,0,3,2,0,5
CLEAN_000836,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,3,0,7
CLEAN_000837,DATA_ENGINEER,DATA_ENGINEERING,1,0,6,5,1,13
CLEAN_000838,DATA_ENGINEER,DATA_ENGINEERING,1,0,4,1,4,10
CLEAN_000839,SE_II,FULLSTACK_ENGINEERING,0,0,11,4,2,17
CLEAN_000840,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,2,0,6
CLEAN_000841,DATA_ENGINEER,DATA_ENGINEERING,1,0,2,2,0,5
CLEAN_000842,SRE,DEVOPS_SRE,0,0,15,3,7,25
CLEAN_000843,MOBILE_DEV,MOBILE_ENGINEERING,4,0,10,3,8,25
CLEAN_000844,BE_DEV,FULLSTACK_ENGINEERING,0,0,5,5,2,12
CLEAN_000845,DATA_ENGINEER,DATA_ENGINEERING,1,0,6,3,1,11
CLEAN_000846,DATA_ENGINEER,DATA_ENGINEERING,0,0,9,4,0,13
CLEAN_000847,CLOUD_ENGINEER,CLOUD_ENGINEERING,1,0,9,2,2,14
CLEAN_000848,BE_DEV,FULLSTACK_ENGINEERING,0,0,9,3,6,18
CLEAN_000849,DATA_ENGINEER,DATA_ENGINEERING,2,0,7,2,2,13
CLEAN_000850,SE_II,FULLSTACK_ENGINEERING,0,0,7,1,1,9
CLEAN_000851,ML_RESEARCH_SCIENTIST,AI_ML,0,1,4,1,1,7
CLEAN_000852,SE_II,FULLSTACK_ENGINEERING,0,0,7,2,2,11
CLEAN_000853,SE_II,FULLSTACK_ENGINEERING,0,0,4,2,0,6
CLEAN_000854,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,1,1,6
CLEAN_000855,SE_II,FULLSTACK_ENGINEERING,0,0,4,2,0,6
CLEAN_000856,SRE,DEVOPS_SRE,0,0,10,1,1,12
CLEAN_000857,DATA_ENGINEER,DATA_ENGINEERING,2,0,10,2,1,15
CLEAN_000858,MOBILE_DEV,MOBILE_ENGINEERING,2,0,7,3,6,18
CLEAN_000859,SE_II,FULLSTACK_ENGINEERING,0,0,11,2,1,14
CLEAN_000860,SE_II,FULLSTACK_ENGINEERING,0,0,8,1,1,10
CLEAN_000861,SE_II,FULLSTACK_ENGINEERING,0,0,14,1,2,17
CLEAN_000862,SE_II,FULLSTACK_ENGINEERING,0,0,6,4,2,12
CLEAN_000863,SE_II,FULLSTACK_ENGINEERING,0,0,5,4,2,11
CLEAN_000864,SE_II,FULLSTACK_ENGINEERING,0,0,6,5,2,13
CLEAN_000865,SE_II,FULLSTACK_ENGINEERING,0,0,5,1,1,7
CLEAN_000866,SE_II,FULLSTACK_ENGINEERING,0,0,7,3,0,10
CLEAN_000867,DATA_ENGINEER,DATA_ENGINEERING,1,0,2,2,0,5
CLEAN_000868,SE_II,FULLSTACK_ENGINEERING,0,0,5,0,0,5
CLEAN_000869,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,1,0,5
CLEAN_000870,SE_II,FULLSTACK_ENGINEERING,0,0,11,2,4,17
CLEAN_000871,SE_II,FULLSTACK_ENGINEERING,0,0,6,1,2,9
CLEAN_000872,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,1,0,5
CLEAN_000873,SE_II,FULLSTACK_ENGINEERING,0,0,6,1,0,7
CLEAN_000874,SE_II,FULLSTACK_ENGINEERING,0,0,6,2,0,8
CLEAN_000875,DATA_ENGINEER,DATA_ENGINEERING,1,0,13,4,0,18
CLEAN_000876,SE_II,FULLSTACK_ENGINEERING,0,0,12,5,1,18
CLEAN_000877,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,1,0,9
CLEAN_000878,SE_II,FULLSTACK_ENGINEERING,0,0,4,2,1,7
CLEAN_000879,DATA_ENGINEER,DATA_ENGINEERING,1,0,9,2,1,13
CLEAN_000880,DATA_ENGINEER,DATA_ENGINEERING,1,0,2,3,1,7
CLEAN_000881,SE_II,FULLSTACK_ENGINEERING,0,0,5,0,0,5
CLEAN_000882,SRE,DEVOPS_SRE,0,0,8,3,4,15
CLEAN_000883,DATA_ENGINEER,DATA_ENGINEERING,0,0,4,2,0,6
CLEAN_000884,SE_II,FULLSTACK_ENGINEERING,0,0,9,1,2,12
CLEAN_000885,SE_II,FULLSTACK_ENGINEERING,0,0,4,0,1,5
CLEAN_000886,SE_II,FULLSTACK_ENGINEERING,0,0,5,1,0,6
CLEAN_000887,SE_II,FULLSTACK_ENGINEERING,0,0,4,2,2,8
CLEAN_000888,SE_II,FULLSTACK_ENGINEERING,0,0,2,4,1,7
CLEAN_000889,SE_II,FULLSTACK_ENGINEERING,0,0,4,3,1,8
CLEAN_000890,SE_II,FULLSTACK_ENGINEERING,0,0,7,0,1,8
CLEAN_000891,SE_II,FULLSTACK_ENGINEERING,0,0,18,3,4,25
CLEAN_000892,DATA_ENGINEER,DATA_ENGINEERING,1,0,16,5,8,30
CLEAN_000893,DATA_ENGINEER,DATA_ENGINEERING,3,0,13,1,6,23
CLEAN_000894,SRE,DEVOPS_SRE,0,0,11,4,3,18
CLEAN_000895,SRE,DEVOPS_SRE,0,0,11,4,3,18
CLEAN_000896,SRE,DEVOPS_SRE,0,0,25,5,6,36
CLEAN_000897,ML_RESEARCH_SCIENTIST,AI_ML,0,0,15,3,10,28
CLEAN_000898,DATA_ENGINEER,DATA_ENGINEERING,0,0,10,8,1,19
CLEAN_000899,SRE,DEVOPS_SRE,0,0,14,3,2,19
CLEAN_000900,SE_II,FULLSTACK_ENGINEERING,0,0,8,1,1,10
CLEAN_000901,DATA_ENGINEER,DATA_ENGINEERING,1,0,11,5,2,19
CLEAN_000902,SE_II,FULLSTACK_ENGINEERING,0,0,9,5,1,15
CLEAN_000903,DATA_ENGINEER,DATA_ENGINEERING,1,0,9,2,2,14
CLEAN_000904,DATA_ENGINEER,DATA_ENGINEERING,1,0,6,1,5,13
CLEAN_000905,SE_II,FULLSTACK_ENGINEERING,0,0,13,5,6,24
CLEAN_000906,DATA_ENGINEER,DATA_ENGINEERING,1,0,7,2,7,17
CLEAN_000907,DATA_ENGINEER,DATA_ENGINEERING,2,0,17,1,3,23
CLEAN_000908,DATA_ENGINEER,DATA_ENGINEERING,0,0,6,2,1,9
CLEAN_000909,DATA_ENGINEER,DATA_ENGINEERING,0,0,6,2,1,9
CLEAN_000910,SE_II,FULLSTACK_ENGINEERING,0,0,8,2,1,11
CLEAN_000911,SRE,DEVOPS_SRE,1,0,29,3,8,41
CLEAN_000912,SRE,DEVOPS_SRE,0,0,12,1,1,14
CLEAN_000913,SE_II,FULLSTACK_ENGINEERING,0,0,10,6,4,20
CLEAN_000914,SE_II,FULLSTACK_ENGINEERING,0,0,12,5,4,21
CLEAN_000915,SE_II,FULLSTACK_ENGINEERING,0,0,8,1,2,11
CLEAN_000916,DATA_ENGINEER,DATA_ENGINEERING,0,0,10,1,3,14
CLEAN_000917,SRE,DEVOPS_SRE,0,0,27,4,6,37
CLEAN_000918,SE_II,FULLSTACK_ENGINEERING,0,0,5,1,2,8
CLEAN_000919,SE_II,FULLSTACK_ENGINEERING,0,0,7,2,2,11
CLEAN_000920,SE_II,FULLSTACK_ENGINEERING,0,0,19,4,2,25
CLEAN_000921,SE_II,FULLSTACK_ENGINEERING,0,0,8,3,1,12
CLEAN_000922,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,4,1,12
CLEAN_000923,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,2,1,7
CLEAN_000924,DATA_ENGINEER,DATA_ENGINEERING,1,0,7,0,0,8
CLEAN_000925,DATA_ENGINEER,DATA_ENGINEERING,0,0,5,0,0,5
CLEAN_000926,DATA_ENGINEER,DATA_ENGINEERING,0,0,5,0,0,5
CLEAN_000927,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,2,1,11
CLEAN_000928,DATA_ENGINEER,DATA_ENGINEERING,4,0,8,2,3,17
CLEAN_000929,DATA_ENGINEER,DATA_ENGINEERING,2,1,9,3,3,18
CLEAN_000930,DATA_ENGINEER,DATA_ENGINEERING,2,1,6,1,4,14
CLEAN_000931,DATA_ENGINEER,DATA_ENGINEERING,2,0,8,1,4,15
CLEAN_000932,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,1,0,8
CLEAN_000933,DATA_ENGINEER,DATA_ENGINEERING,2,0,4,0,0,6
CLEAN_000934,DATA_ENGINEER,DATA_ENGINEERING,1,0,6,1,2,10
CLEAN_000935,DATA_ENGINEER,DATA_ENGINEERING,2,0,7,2,4,15
CLEAN_000936,DATA_ENGINEER,DATA_ENGINEERING,2,0,11,2,4,19
CLEAN_000937,DATA_ENGINEER,DATA_ENGINEERING,2,0,7,4,4,17
CLEAN_000938,DATA_ENGINEER,DATA_ENGINEERING,3,0,5,3,3,14
CLEAN_000939,DATA_ENGINEER,DATA_ENGINEERING,4,0,6,0,0,10
CLEAN_000940,DATA_ENGINEER,DATA_ENGINEERING,6,1,24,4,6,41
CLEAN_000941,DATA_ENGINEER,DATA_ENGINEERING,1,0,15,4,2,22
CLEAN_000942,DATA_ENGINEER,DATA_ENGINEERING,1,0,7,1,0,9
CLEAN_000943,DATA_ENGINEER,DATA_ENGINEERING,1,0,8,2,0,11
CLEAN_000944,DATA_ENGINEER,DATA_ENGINEERING,1,0,11,2,0,14
CLEAN_000945,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,4,2,13
CLEAN_000946,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,2,2,8
CLEAN_000947,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,1,3,12
CLEAN_000948,DATA_ENGINEER,DATA_ENGINEERING,3,1,13,1,6,24
CLEAN_000949,DATA_ENGINEER,DATA_ENGINEERING,0,0,15,2,1,18
CLEAN_000950,DATA_ENGINEER,DATA_ENGINEERING,1,0,20,3,5,29
CLEAN_000951,DATA_ENGINEER,DATA_ENGINEERING,2,0,12,5,0,19
CLEAN_000952,DATA_ENGINEER,DATA_ENGINEERING,0,0,6,4,0,10
CLEAN_000953,DATA_ENGINEER,DATA_ENGINEERING,2,0,6,0,1,9
CLEAN_000954,DATA_ENGINEER,DATA_ENGINEERING,2,0,6,1,4,13
CLEAN_000955,DATA_ENGINEER,DATA_ENGINEERING,2,0,9,4,2,17
CLEAN_000956,DATA_ENGINEER,DATA_ENGINEERING,5,0,9,1,4,19
CLEAN_000957,DATA_ENGINEER,DATA_ENGINEERING,5,1,16,3,4,29
CLEAN_000958,DATA_ENGINEER,DATA_ENGINEERING,1,0,2,3,0,6
CLEAN_000959,DATA_ENGINEER,DATA_ENGINEERING,3,0,6,2,3,14
CLEAN_000960,DATA_ENGINEER,DATA_ENGINEERING,1,0,6,1,2,10
CLEAN_000961,DATA_ENGINEER,DATA_ENGINEERING,2,0,10,2,4,18
CLEAN_000962,DATA_ENGINEER,DATA_ENGINEERING,1,0,4,1,1,7
CLEAN_000963,DATA_ENGINEER,DATA_ENGINEERING,0,0,5,1,0,6
CLEAN_000964,DATA_ENGINEER,DATA_ENGINEERING,3,0,8,2,4,17
CLEAN_000965,DATA_ENGINEER,DATA_ENGINEERING,0,0,9,1,0,10
CLEAN_000966,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,1,2,11
CLEAN_000967,DATA_ENGINEER,DATA_ENGINEERING,3,0,7,6,4,20
CLEAN_000968,DATA_ENGINEER,DATA_ENGINEERING,2,0,9,2,5,18
CLEAN_000969,DATA_ENGINEER,DATA_ENGINEERING,2,0,9,4,1,16
CLEAN_000970,DATA_ENGINEER,DATA_ENGINEERING,1,1,9,3,3,17
CLEAN_000971,DATA_ENGINEER,DATA_ENGINEERING,3,0,4,4,4,15
CLEAN_000972,DATA_ENGINEER,DATA_ENGINEERING,3,0,3,4,2,12
CLEAN_000973,DATA_ENGINEER,DATA_ENGINEERING,0,0,5,1,0,6
CLEAN_000974,DATA_ENGINEER,DATA_ENGINEERING,2,0,8,1,2,13
CLEAN_000975,DATA_ENGINEER,DATA_ENGINEERING,4,0,18,5,6,33
CLEAN_000976,DATA_ENGINEER,DATA_ENGINEERING,3,1,16,3,1,24
CLEAN_000977,DATA_ENGINEER,DATA_ENGINEERING,3,1,12,2,0,18
CLEAN_000978,DATA_ENGINEER,DATA_ENGINEERING,6,1,9,2,4,22
CLEAN_000979,DATA_ENGINEER,DATA_ENGINEERING,0,0,4,0,1,5
CLEAN_000980,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,0,0,7
CLEAN_000981,DATA_ENGINEER,DATA_ENGINEERING,1,0,14,5,3,23
CLEAN_000982,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,2,0,9
CLEAN_000983,DATA_ENGINEER,DATA_ENGINEERING,1,0,4,1,1,7
CLEAN_000984,DATA_ENGINEER,DATA_ENGINEERING,2,0,2,1,1,6
CLEAN_000985,DATA_ENGINEER,DATA_ENGINEERING,0,0,5,1,1,7
CLEAN_000986,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,0,1,8
CLEAN_000987,DATA_ENGINEER,DATA_ENGINEERING,1,0,8,1,3,13
CLEAN_000988,DATA_ENGINEER,DATA_ENGINEERING,2,0,9,3,3,17
CLEAN_000989,DATA_ENGINEER,DATA_ENGINEERING,2,0,9,3,3,17
CLEAN_000990,DATA_ENGINEER,DATA_ENGINEERING,2,0,10,1,3,16
CLEAN_000991,DATA_ENGINEER,DATA_ENGINEERING,1,0,7,2,3,13
CLEAN_000992,DATA_ENGINEER,DATA_ENGINEERING,2,0,11,3,5,21
CLEAN_000993,DATA_ENGINEER,DATA_ENGINEERING,1,0,8,5,3,17
CLEAN_000994,DATA_ENGINEER,DATA_ENGINEERING,0,0,10,4,2,16
CLEAN_000995,DATA_ENGINEER,DATA_ENGINEERING,0,0,4,2,1,7
CLEAN_000996,DATA_ENGINEER,DATA_ENGINEERING,3,1,14,3,3,24
CLEAN_000997,DATA_ENGINEER,DATA_ENGINEERING,0,0,4,1,0,5
CLEAN_000998,DATA_ENGINEER,DATA_ENGINEERING,2,0,11,3,2,18
CLEAN_000999,DATA_ENGINEER,DATA_ENGINEERING,0,0,3,0,2,5
CLEAN_001000,DATA_ENGINEER,DATA_ENGINEERING,6,0,13,2,5,26
CLEAN_001001,DATA_ENGINEER,DATA_ENGINEERING,2,0,4,0,0,6
CLEAN_001002,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,1,0,8
CLEAN_001003,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,0,0,8
CLEAN_001004,DATA_ENGINEER,DATA_ENGINEERING,2,0,3,1,0,6
CLEAN_001005,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,1,1,6
CLEAN_001006,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,1,2,7
CLEAN_001007,DATA_ENGINEER,DATA_ENGINEERING,0,0,5,1,0,6
CLEAN_001008,DATA_ENGINEER,DATA_ENGINEERING,0,0,9,1,0,10
CLEAN_001009,DATA_ENGINEER,DATA_ENGINEERING,2,0,8,3,4,17
CLEAN_001010,DATA_ENGINEER,DATA_ENGINEERING,2,0,2,1,0,5
CLEAN_001011,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,1,0,8
CLEAN_001012,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,2,1,10
CLEAN_001013,DATA_ENGINEER,DATA_ENGINEERING,2,0,3,0,0,5
CLEAN_001014,DATA_ENGINEER,DATA_ENGINEERING,2,0,4,0,0,6
CLEAN_001015,DATA_ENGINEER,DATA_ENGINEERING,2,0,3,0,0,5
CLEAN_001016,DATA_ENGINEER,DATA_ENGINEERING,3,0,12,4,4,23
CLEAN_001017,DATA_ENGINEER,DATA_ENGINEERING,2,0,3,1,0,6
CLEAN_001018,DATA_ENGINEER,DATA_ENGINEERING,2,0,2,1,0,5
CLEAN_001019,DATA_ENGINEER,DATA_ENGINEERING,2,0,2,1,0,5
CLEAN_001020,DATA_ENGINEER,DATA_ENGINEERING,2,0,2,1,0,5
CLEAN_001021,DATA_ENGINEER,DATA_ENGINEERING,2,0,4,0,0,6
CLEAN_001022,DATA_ENGINEER,DATA_ENGINEERING,2,0,3,1,0,6
CLEAN_001023,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,1,0,8
CLEAN_001024,DATA_ENGINEER,DATA_ENGINEERING,2,0,4,0,0,6
CLEAN_001025,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,1,0,8
CLEAN_001026,DATA_ENGINEER,DATA_ENGINEERING,2,0,3,0,0,5
CLEAN_001027,DATA_ENGINEER,DATA_ENGINEERING,2,0,3,0,0,5
CLEAN_001028,DATA_ENGINEER,DATA_ENGINEERING,2,0,3,0,0,5
CLEAN_001029,DATA_ENGINEER,DATA_ENGINEERING,1,0,4,0,0,5
CLEAN_001030,DATA_ENGINEER,DATA_ENGINEERING,2,0,4,0,0,6
CLEAN_001031,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,2,2,12
CLEAN_001032,DATA_ENGINEER,DATA_ENGINEERING,2,0,3,0,0,5
CLEAN_001033,DATA_ENGINEER,DATA_ENGINEERING,1,0,2,4,1,8
CLEAN_001034,DATA_ENGINEER,DATA_ENGINEERING,4,0,8,0,2,14
CLEAN_001035,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,3,0,7
CLEAN_001036,ML_RESEARCH_SCIENTIST,AI_ML,4,2,14,4,2,26
CLEAN_001037,DATA_ENGINEER,DATA_ENGINEERING,2,0,4,0,0,6
CLEAN_001038,DATA_ENGINEER,DATA_ENGINEERING,3,0,6,1,2,12
CLEAN_001039,DATA_ENGINEER,DATA_ENGINEERING,0,0,9,2,3,14
CLEAN_001040,DATA_ENGINEER,DATA_ENGINEERING,0,0,11,3,3,17
CLEAN_001041,DATA_ENGINEER,DATA_ENGINEERING,4,0,11,2,2,19
CLEAN_001042,DATA_ENGINEER,DATA_ENGINEERING,3,2,14,2,5,26
CLEAN_001043,DATA_ENGINEER,DATA_ENGINEERING,0,0,15,2,1,18
CLEAN_001044,DATA_ENGINEER,DATA_ENGINEERING,3,0,10,1,2,16
CLEAN_001045,DATA_ENGINEER,DATA_ENGINEERING,2,0,9,3,3,17
CLEAN_001046,DATA_ENGINEER,DATA_ENGINEERING,0,0,2,2,1,5
CLEAN_001047,DATA_ENGINEER,DATA_ENGINEERING,2,0,22,4,8,36
CLEAN_001048,DATA_ENGINEER,DATA_ENGINEERING,2,0,10,2,4,18
CLEAN_001049,DATA_ENGINEER,DATA_ENGINEERING,2,1,13,4,3,23
CLEAN_001050,DATA_ENGINEER,DATA_ENGINEERING,3,1,5,1,6,16
CLEAN_001051,DATA_ENGINEER,DATA_ENGINEERING,7,0,10,2,2,21
CLEAN_001052,DATA_ENGINEER,DATA_ENGINEERING,3,1,10,2,4,20
CLEAN_001053,DATA_ENGINEER,DATA_ENGINEERING,4,0,16,8,3,31
CLEAN_001054,DATA_ENGINEER,DATA_ENGINEERING,2,0,8,2,2,14
CLEAN_001055,DATA_ENGINEER,DATA_ENGINEERING,2,0,8,2,2,14
CLEAN_001056,DATA_ENGINEER,DATA_ENGINEERING,6,0,29,5,7,47
CLEAN_001057,DATA_ENGINEER,DATA_ENGINEERING,3,1,14,3,3,24
CLEAN_001058,DATA_ENGINEER,DATA_ENGINEERING,2,0,9,3,3,17
CLEAN_001059,DATA_ENGINEER,DATA_ENGINEERING,2,1,14,5,3,25
CLEAN_001060,DATA_ENGINEER,DATA_ENGINEERING,2,0,9,3,3,17
CLEAN_001061,DATA_ENGINEER,DATA_ENGINEERING,3,0,13,4,4,24
CLEAN_001062,DATA_ENGINEER,DATA_ENGINEERING,4,0,10,5,2,21
CLEAN_001063,SENIOR_DATA_ENGINEER,DATA_ENGINEERING,6,1,14,3,4,28
CLEAN_001064,SENIOR_DATA_ENGINEER,DATA_ENGINEERING,5,1,30,5,9,50
CLEAN_001065,SENIOR_DATA_ENGINEER,DATA_ENGINEERING,3,0,8,1,2,14
CLEAN_001066,SENIOR_DATA_ENGINEER,DATA_ENGINEERING,6,1,29,5,9,50
CLEAN_001067,SENIOR_DATA_ENGINEER,DATA_ENGINEERING,2,0,14,3,0,19
CLEAN_001068,SENIOR_DATA_ENGINEER,DATA_ENGINEERING,5,3,23,1,4,36
